date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
2017-01-04T09:30:00Z,-1,-4,80,3.7,NA,Variable,7,1013,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T10:00:00Z,1,-2,81,5.6,NA,Variable,8,1013,-0.7,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T10:30:00Z,1,-2,81,3.7,NA,Variable,7,1012,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T11:00:00Z,1,-2,81,5.6,NA,North,8,1011,-0.7,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T11:30:00Z,2,-2,75,7.4,NA,NNE,8,1011,-0.2,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T12:00:00Z,2,-0,83,3.6,NA,SE,10,1013,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T12:00:00Z,2,-1,81,5.6,NA,NNE,8,1010,0.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T12:30:00Z,1,-2,81,5.6,NA,East,8,1010,-0.7,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T13:00:00Z,3,-1,75,7.4,NA,Variable,8,1009,1,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T13:30:00Z,2,-2,75,5.6,NA,East,10,1009,0.5,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T14:00:00Z,3,-1,75,5.6,NA,SE,10,1009,1.6,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T14:30:00Z,0,-3,80,5.6,NA,ESE,8,1008,-1.8,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T15:00:00Z,2,-2,70,0,NA,,13,1011,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T15:00:00Z,3,0,81,3.7,NA,ENE,8,1008,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T15:30:00Z,1,-1,87,5.6,NA,SSE,8,1008,-0.7,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T16:00:00Z,1,-1,87,5.6,NA,SE,7,1007,-0.7,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T16:30:00Z,0,-1,93,3.7,NA,Variable,8,1007,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T17:00:00Z,0,-1,93,3.7,NA,Variable,8,1007,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-04T17:30:00Z,0,-1,93,3.7,NA,Variable,7,1007,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T18:00:00Z,1,-1,87,3.6,NA,NE,12,1010,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T18:00:00Z,1,0,93,3.7,NA,Variable,4,1007,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T18:30:00Z,-1,-2,93,5.6,NA,WNW,2.1,1007,-3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T19:00:00Z,-1,-1,100,7.4,NA,SW,2,1006,-3.7,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-01-04T19:30:00Z,0,0,100,5.6,NA,SW,2.5,1006,-1.8,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T20:00:00Z,0,0,100,3.7,NA,Variable,2.7,1006,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-04T20:30:00Z,-1,-2,93,5.6,NA,SSE,2.2,1006,-3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T21:00:00Z,0,-1,90,0,NA,,10,1010,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T21:00:00Z,-2,-2,100,3.7,NA,Variable,2.6,1006,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-01-04T21:30:00Z,-2,-2,100,3.7,NA,Variable,2.6,1006,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T22:00:00Z,-2,-3,93,5.6,NA,SE,1.9,1006,-4.1,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T22:30:00Z,-1,-1,100,3.7,NA,Variable,2.5,1006,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-04T23:00:00Z,-3,-3,100,3.7,NA,Variable,2.6,1005,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-01-04T23:30:00Z,-4,-4,100,3.7,NA,Variable,2.2,1005,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-01-05T00:00:00Z,-1,-2,96,0,NA,,12,1009,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-05T00:00:00Z,-1,-1,100,7.4,NA,SSE,2.7,1005,-3.7,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-05T00:30:00Z,-2,-3,93,3.7,NA,SSW,2.7,1005,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-05T01:00:00Z,-2,-2,100,7.4,NA,NNE,2.7,1005,-4.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T01:30:00Z,-1,-2,93,0,NA,North,3,1005,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T02:00:00Z,-1,-1,100,1.9,NA,Variable,2.5,1005,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T02:30:00Z,0,0,100,1.9,NA,Variable,NA,1005,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T03:00:00Z,1,-1,84,7.2,NA,West,12,1008,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-05T03:00:00Z,0,-1,93,3.7,NA,SW,3,1005,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T03:30:00Z,0,0,100,7.4,NA,West,2,1006,-2.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T04:00:00Z,1,1,100,7.4,NA,WNW,7,1006,-1.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T04:30:00Z,1,1,100,11.1,NA,WNW,5,1006,-2.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T05:00:00Z,0,0,100,16.7,NA,West,6,1006,-4.7,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T05:30:00Z,-1,-2,93,13,NA,West,10,1006,-5.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T06:00:00Z,1,-0,92,7.2,NA,West,12,1010,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-05T06:00:00Z,-1,-1,100,14.8,NA,West,10,1006,-5.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T06:30:00Z,0,-1,93,13,NA,West,10,1006,-4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T07:00:00Z,0,0,100,11.1,NA,West,10,1006,-3.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T07:30:00Z,1,0,93,9.3,NA,West,10,1006,-1.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T08:00:00Z,1,0,93,5.6,NA,NW,10,1006,-0.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T08:30:00Z,1,0,93,9.3,NA,WNW,10,1006,-1.9,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-05T09:00:00Z,1,-2,72,0,NA,,8,1010,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T09:00:00Z,1,0,93,7.4,NA,West,8,1006,-1.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T09:30:00Z,1,0,93,11.1,NA,WSW,10,1005,-2.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T10:00:00Z,1,-1,87,11.1,NA,WSW,10,1005,-2.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-05T10:30:00Z,2,0,87,11.1,NA,WSW,10,1005,-1.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T11:00:00Z,1,0,93,11.1,NA,West,6,1005,-2.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T11:30:00Z,1,0,93,9.3,NA,WNW,2,1004,-1.9,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T12:00:00Z,1,-1,84,0,NA,,8,1008,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T12:00:00Z,1,0,93,9.3,NA,NW,2.5,1004,-1.9,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T12:30:00Z,1,1,100,9.3,NA,WNW,1.6,1004,-1.9,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T13:00:00Z,0,0,100,9.3,NA,WNW,2.3,1004,-3.1,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T13:30:00Z,0,0,100,9.3,NA,WNW,1,1005,-3.1,NA,NA,NA,NA,Heavy Snow,0,0,1,0,0,0
2017-01-05T14:00:00Z,-1,-1,100,9.3,NA,WNW,1.8,1005,-4.3,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T14:30:00Z,-1,-1,100,9.3,NA,NW,1.6,1005,-4.3,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T15:00:00Z,-1,-1,97,7.2,NA,West,6,1009,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T15:00:00Z,-1,-1,100,3.7,NA,West,1.6,1005,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T15:30:00Z,-1,-1,100,3.7,NA,West,1.8,1005,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T16:00:00Z,-1,-1,100,7.4,NA,West,1.8,1005,-3.7,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T16:30:00Z,0,0,100,7.4,NA,West,2.4,1005,-2.5,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T17:00:00Z,0,0,100,7.4,NA,West,5,1005,-2.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T17:30:00Z,-3,-3,100,7.4,NA,West,2.3,1005,-6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T18:00:00Z,-1,-2,91,0,NA,,5,1008,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T18:00:00Z,-2,-3,93,5.6,NA,West,2.5,1004,-4.1,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T18:30:00Z,-1,-1,100,9.3,NA,West,NA,1004,-4.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T19:00:00Z,-1,-1,100,9.3,NA,West,2.1,1004,-4.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T19:30:00Z,-1,-1,100,9.3,NA,West,1.3,1004,-4.3,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T20:00:00Z,-1,-1,100,11.1,NA,West,1.5,1004,-4.8,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T20:30:00Z,-1,-2,93,13,NA,West,2.4,1004,-5.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T21:00:00Z,-2,-2,99,0,NA,,2,1007,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T21:00:00Z,-2,-2,100,11.1,NA,West,2.4,1004,-6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T21:30:00Z,-1,-2,93,14.8,NA,West,1.3,1005,-5.6,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T22:00:00Z,-1,-2,93,14.8,NA,West,1.4,1004,-5.6,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-05T22:30:00Z,-1,-1,100,16.7,NA,West,3,1004,-5.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T23:00:00Z,-1,-2,93,14.8,NA,West,3.5,1004,-5.6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-05T23:30:00Z,-2,-3,93,14.8,NA,West,1.2,1004,-6.8,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T00:00:00Z,-2,-2,100,3.6,NA,West,2,1007,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T00:00:00Z,-2,-3,93,14.8,NA,West,3.5,1004,-6.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T00:30:00Z,-1,-1,100,18.5,NA,West,2.7,1004,-6.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T01:00:00Z,-1,-1,100,13,NA,West,1.9,1003,-5.2,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T01:30:00Z,-2,-3,93,14.8,NA,West,1,1003,-6.8,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T02:00:00Z,-2,-3,93,14.8,NA,WSW,4,1003,-6.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T02:30:00Z,-2,-3,93,13,NA,West,2.8,1003,-6.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T03:00:00Z,-2,-3,95,7.2,NA,West,1.5,1006,NA,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T03:00:00Z,-2,-3,93,16.7,NA,West,2.5,1003,-7.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T03:30:00Z,-2,-3,93,11.1,NA,West,5,1003,-6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T04:00:00Z,-2,-3,93,11.1,NA,WNW,6,1004,-6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T04:30:00Z,-2,-3,93,13,NA,North,8,1004,-6.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T05:00:00Z,-2,-5,80,13,NA,North,8,1004,-6.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T05:30:00Z,-2,-5,80,14.8,NA,NNW,10,1005,-6.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T06:00:00Z,-3,-6,71,14.4,NA,NNW,5,1009,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T06:00:00Z,-4,-6,86,18.5,37,NNW,8,1006,-10,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T06:30:00Z,-4,-6,86,18.5,NA,NNW,8,1006,-10,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T07:00:00Z,-6,-8,86,20.4,NA,NNW,8,1007,-12.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T07:30:00Z,-7,-10,80,24.1,NA,NW,8,1007,-14.7,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T08:00:00Z,-7,-10,80,22.2,NA,NW,8,1007,-14.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T08:30:00Z,-6,-9,80,24.1,NA,NNW,8,1008,-13.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T09:00:00Z,-6,-8,79,18,NA,West,3,1013,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T09:00:00Z,-6,-8,86,20.4,NA,West,3,1009,-12.8,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T09:30:00Z,-7,-8,93,18.5,NA,West,4,1009,-13.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T10:00:00Z,-7,-9,86,22.2,NA,WNW,7,1010,-14.4,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T10:30:00Z,-7,-8,93,24.1,NA,West,1.4,1010,-14.7,NA,NA,NA,NA,Heavy Snow,0,0,1,0,0,0
2017-01-06T11:00:00Z,-8,-9,93,29.6,NA,West,1.6,1010,-16.8,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T11:30:00Z,-8,-10,86,27.8,NA,West,3.5,1010,-16.6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T12:00:00Z,-8,-10,83,21.6,NA,West,3,1015,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T12:00:00Z,-8,-10,86,29.6,NA,West,6,1010,-16.8,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T12:30:00Z,-7,-9,86,31.5,NA,West,7,1010,-15.8,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-06T13:00:00Z,-8,-10,86,33.3,NA,West,6,1011,-17.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T13:30:00Z,-9,-11,86,29.6,NA,West,7,1011,-18.1,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T14:00:00Z,-9,-11,86,33.3,NA,West,8,1012,-18.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-06T14:30:00Z,-10,-12,86,27.8,NA,West,8,1012,-19.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-01-06T15:00:00Z,-10,-12,82,21.6,NA,West,3,1018,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T15:00:00Z,-10,-12,86,27.8,NA,West,5,1012,-19.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T15:30:00Z,-10,-12,86,25.9,NA,West,NA,1013,-18.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T16:00:00Z,-10,-12,86,35.2,NA,West,2.5,1013,-20.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T16:30:00Z,-11,-13,85,31.5,NA,West,2.4,1014,-21,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T17:00:00Z,-11,-13,85,31.5,NA,West,NA,1014,-21,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T17:30:00Z,-11,-13,85,29.6,NA,West,3.5,1014,-20.7,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T18:00:00Z,-11,-12,93,18,NA,West,3,1021,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T18:00:00Z,-11,-13,85,31.5,NA,West,4,1014,-21,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T18:30:00Z,-11,-13,85,31.5,NA,West,2.3,1015,-21,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T19:00:00Z,-11,-13,85,31.5,NA,West,2.3,1015,-21,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T19:30:00Z,-11,-13,85,29.6,NA,West,3.5,1015,-20.7,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T20:00:00Z,-11,-13,85,29.6,NA,West,2.4,1015,-20.7,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T20:30:00Z,-11,-13,85,29.6,NA,West,2.1,1015,-20.7,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T21:00:00Z,-12,-13,88,14.4,NA,West,3,1022,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-06T21:00:00Z,-11,-13,85,29.6,NA,West,1.3,1016,-20.7,NA,NA,NA,NA,Heavy Snow,0,0,1,0,0,0
2017-01-06T21:30:00Z,-12,-14,85,33.3,NA,West,1.6,1016,-22.6,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T22:00:00Z,-12,-14,85,31.5,NA,West,1.9,1016,-22.3,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T22:30:00Z,-11,-12,92,31.5,NA,West,1.5,1016,-21,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T23:00:00Z,-11,-12,92,27.8,NA,West,1.5,1016,-20.5,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-06T23:30:00Z,-12,-14,85,31.5,NA,West,2,1015,-22.3,NA,NA,NA,NA,Snow,0,0,1,0,0,0
2017-01-07T00:00:00Z,-13,-14,90,25.2,NA,West,3,1023,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T00:00:00Z,-12,-15,79,29.6,NA,West,2.9,1016,-22,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T00:30:00Z,-13,-15,85,29.6,NA,West,4,1016,-23.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T01:00:00Z,-12,-15,79,29.6,NA,West,NA,1016,-22,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T01:30:00Z,-13,-15,85,29.6,NA,West,NA,1016,-23.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T02:00:00Z,-13,-16,79,29.6,NA,West,2.8,1016,-23.3,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T02:30:00Z,-14,-17,79,33.3,51.9,West,2.5,1016,-25.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T03:00:00Z,-14,-15,86,14.4,NA,NW,5,1023,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T03:00:00Z,-15,-18,78,33.3,NA,West,6,1016,-26.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T03:30:00Z,-14,-17,79,29.6,NA,West,6,1016,-24.6,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T04:00:00Z,-14,-17,79,31.5,NA,West,7,1016,-24.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T04:30:00Z,-14,-17,79,31.5,NA,West,6,1016,-24.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T05:00:00Z,-14,-17,79,33.3,NA,West,5,1017,-25.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T05:30:00Z,-14,-17,79,31.5,NA,West,6,1017,-24.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T06:00:00Z,-14,-16,75,18,NA,West,6,1024,NA,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T06:00:00Z,-14,-17,79,33.3,NA,West,2.5,1017,-25.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T06:30:00Z,-13,-16,79,33.3,NA,West,1.9,1018,-23.9,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T07:00:00Z,-13,-16,79,35.2,NA,West,1.9,1018,-24.1,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T07:30:00Z,-14,-17,79,33.3,NA,West,2.5,1018,-25.2,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T08:00:00Z,-14,-17,79,35.2,NA,West,1.4,1018,-25.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T08:30:00Z,-14,-17,79,35.2,NA,West,2.5,1018,-25.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T09:00:00Z,-14,-16,75,14.4,NA,West,8,1024,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-07T09:00:00Z,-14,-17,79,35.2,NA,West,1.9,1018,-25.5,NA,NA,NA,NA,Light Snow,0,0,1,0,0,0
2017-01-07T09:30:00Z,-12,-16,73,33.3,NA,West,2.6,1018,-22.6,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T10:00:00Z,-13,-17,73,33.3,51.9,West,2.2,1018,-23.9,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T10:30:00Z,-14,-18,72,35.2,NA,West,3.5,1018,-25.5,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T11:00:00Z,-14,-18,72,35.2,NA,West,2.9,1017,-25.5,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T11:30:00Z,-13,-18,67,37,NA,West,2.7,1017,-24.4,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T12:00:00Z,-13,-15,75,18,NA,NNW,10,1023,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-07T12:00:00Z,-13,-18,67,35.2,NA,West,NA,1017,-24.1,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T12:30:00Z,-12,-17,67,37,NA,West,NA,1017,-23,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T13:00:00Z,-12,-17,67,33.3,NA,West,6,1017,-22.6,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T13:30:00Z,-14,-18,72,31.5,NA,West,7,1017,-24.9,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T14:00:00Z,-14,-18,72,35.2,NA,West,5,1018,-25.5,NA,NA,NA,NA,Blowing Snow,0,0,1,0,0,0
2017-01-07T14:30:00Z,-14,-18,72,35.2,NA,West,7,1018,-25.5,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T15:00:00Z,-14,-16,83,21.6,NA,WNW,18,1024,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-07T15:00:00Z,-14,-18,72,31.5,NA,West,8,1018,-24.9,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T15:30:00Z,-14,-18,72,33.3,NA,West,8,1018,-25.2,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T16:00:00Z,-14,-19,67,29.6,NA,West,8,1019,-24.6,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T16:30:00Z,-15,-19,72,27.8,NA,West,10,1019,-25.6,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T17:00:00Z,-15,-19,72,29.6,NA,West,10,1019,-25.9,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T17:30:00Z,-15,-19,72,27.8,NA,West,10,1020,-25.6,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-01-07T18:00:00Z,-15,-17,80,21.6,NA,WNW,20,1026,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-01-07T18:00:00Z,-15,-19,72,31.5,NA,West,8,1020,-26.2,NA,NA,NA,NA,Low Drifting Snow,0,0,1,0,0,0
2017-01-07T18:30:00Z,-15,-19,72,27.8,NA,West,10,1020,-25.6,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-01-07T19:00:00Z,-15,-19,72,29.6,NA,West,10,1020,-25.9,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
